Region,Province,Municipality,2016-Registered_Voters,2016-Registered_Male,2016-Registered_Female,2016-Registered_17-19,2016-Registered_20-24,2016-Registered_25-29,2016-Registered_30-34,2016-Registered_35-39,2016-Registered_40-44,2016-Registered_45-49,2016-Registered_50-54,2016-Registered_55-59,2016-Registered_60-64,2016-Registered_65-Above,2016-Registered_Literacy,2016-Registered_Indigenous_People,2016-Registered_PWD,2016-Registered_Single,2016-Registered_Married,2016-Registered_Widow_ER,2016-Registered_Legally_Separated,Location,2019-Established_Precincts,2019-Clustered_Precincts,2019-Registered_Voters,2019-Registered_Male,2019-Registered_Female,2019-Actual_Voters,2019-Actual_Voters_Male,2019-Actual_Voters_Female,2019-Total_Voters_Turnout,2019-Male_Voters_Turnout,2019-Female_Voters_Turnout
REGION VI,AKLAN,ALTAVAS,15750.0,7690.0,8060.0,1700.0,2223.0,1715.0,1552.0,1402.0,1374.0,1249.0,1224.0,982.0,799.0,1530.0,94.99,0.0,308.0,7059.0,7836.0,840.0,15.0,"ALTAVAS, AKLAN, REGION VI",114,27,17448,8546,8902,13955,6841,7114,79.98,80.05,79.91
REGION VI,AKLAN,BALETE,15577.0,7695.0,7882.0,2000.0,2236.0,1661.0,1590.0,1366.0,1329.0,1288.0,1078.0,933.0,696.0,1400.0,96.67,0.0,530.0,7492.0,7691.0,373.0,21.0,"BALETE, AKLAN, REGION VI",115,23,18111,9018,9093,14186,7006,7180,78.33,77.69,78.96
REGION VI,AKLAN,BANGA,25513.0,12480.0,13033.0,3113.0,3644.0,2838.0,2594.0,2157.0,2106.0,1933.0,1725.0,1587.0,1291.0,2525.0,97.76,0.0,335.0,12545.0,12108.0,813.0,47.0,"BANGA, AKLAN, REGION VI",178,44,27931,13725,14206,22376,10915,11461,80.11,79.53,80.68
REGION VI,AKLAN,BATAN,21450.0,10755.0,10695.0,2700.0,2926.0,2218.0,2190.0,1767.0,1773.0,1691.0,1571.0,1410.0,1104.0,2100.0,97.25,0.0,174.0,10437.0,10378.0,605.0,30.0,"BATAN, AKLAN, REGION VI",170,35,23729,11889,11840,18167,9023,9144,76.56,75.89,77.23
REGION VI,AKLAN,BURUANGA,11286.0,5711.0,5575.0,1385.0,1530.0,1406.0,1222.0,1075.0,1028.0,851.0,673.0,589.0,528.0,999.0,99.2,1.0,127.0,5491.0,5398.0,384.0,13.0,"BURUANGA, AKLAN, REGION VI",76,20,12409,6268,6141,10123,5102,5021,81.58,81.4,81.76
REGION VI,AKLAN,IBAJAY,27532.0,13595.0,13937.0,2940.0,3698.0,3232.0,2959.0,2506.0,2386.0,2212.0,1993.0,1664.0,1384.0,2558.0,96.17,0.0,243.0,12525.0,13692.0,1300.0,15.0,"IBAJAY, AKLAN, REGION VI",219,47,30949,15377,15572,26064,12901,13163,84.22,83.9,84.53
REGION VI,AKLAN,KALIBO,46096.0,22036.0,24060.0,5063.0,6498.0,5172.0,4994.0,4430.0,4213.0,4000.0,3320.0,2934.0,2144.0,3328.0,99.63,0.0,85.0,23590.0,21337.0,1134.0,35.0,"KALIBO, AKLAN, REGION VI",335,61,51070,24523,26547,40297,19282,21015,78.91,78.63,79.16
REGION VI,AKLAN,LEZO,8731.0,4240.0,4491.0,950.0,1148.0,997.0,965.0,809.0,751.0,660.0,612.0,533.0,466.0,840.0,97.57,0.0,86.0,4205.0,4256.0,256.0,14.0,"LEZO, AKLAN, REGION VI",74,15,9667,4718,4949,8192,3965,4227,84.74,84.04,85.41
REGION VI,AKLAN,LIBACAO,16856.0,8624.0,8232.0,2202.0,2637.0,2044.0,1684.0,1411.0,1419.0,1283.0,1163.0,846.0,678.0,1489.0,91.34,0.0,61.0,8278.0,8269.0,299.0,10.0,"LIBACAO, AKLAN, REGION VI",115,30,18919,9622,9297,14438,7334,7104,76.31,76.22,76.41
REGION VI,AKLAN,MADALAG,11322.0,5774.0,5548.0,1393.0,1677.0,1277.0,1131.0,988.0,940.0,841.0,818.0,635.0,508.0,1114.0,90.21,0.0,268.0,5316.0,5648.0,348.0,10.0,"MADALAG, AKLAN, REGION VI",95,27,12836,6503,6333,10698,5405,5293,83.34,83.12,83.58
REGION VI,AKLAN,MAKATO,17999.0,8875.0,9124.0,2254.0,2689.0,2099.0,1911.0,1630.0,1480.0,1319.0,1190.0,1030.0,888.0,1509.0,97.42,0.0,93.0,8540.0,8724.0,732.0,3.0,"MAKATO, AKLAN, REGION VI",116,29,20063,9951,10112,17068,8489,8579,85.07,85.31,84.84
REGION VI,AKLAN,MALAY,33813.0,18405.0,15408.0,3666.0,5845.0,5675.0,4997.0,3797.0,2915.0,2180.0,1654.0,1146.0,776.0,1162.0,99.61,36.0,198.0,18955.0,14274.0,477.0,107.0,"MALAY, AKLAN, REGION VI",244,48,40913,22124,18789,31115,16326,14789,76.05,73.79,78.71
REGION VI,AKLAN,MALINAO,14219.0,7004.0,7215.0,1444.0,1954.0,1616.0,1420.0,1246.0,1216.0,1042.0,984.0,906.0,780.0,1611.0,96.55,0.0,145.0,6613.0,7068.0,523.0,15.0,"MALINAO, AKLAN, REGION VI",113,27,15758,7793,7965,12778,6279,6499,81.09,80.57,81.59
REGION VI,AKLAN,NABAS,19948.0,9748.0,10200.0,2615.0,3030.0,2392.0,2171.0,1821.0,1756.0,1472.0,1285.0,1004.0,832.0,1570.0,99.43,0.0,166.0,9917.0,9563.0,447.0,21.0,"NABAS, AKLAN, REGION VI",157,33,22962,11306,11656,19581,9622,9959,85.28,85.11,85.44
REGION VI,AKLAN,NEW WASHINGTON,26623.0,13003.0,13620.0,3292.0,3824.0,3043.0,2792.0,2362.0,2324.0,2129.0,1864.0,1638.0,1219.0,2136.0,98.14,0.0,637.0,12220.0,13274.0,1105.0,24.0,"NEW WASHINGTON, AKLAN, REGION VI",191,38,30415,14871,15544,25281,12228,13053,83.12,82.23,83.97
REGION VI,AKLAN,NUMANCIA,19908.0,9673.0,10235.0,2392.0,2822.0,2366.0,2265.0,1821.0,1627.0,1576.0,1338.0,1212.0,941.0,1548.0,99.31,0.0,140.0,9423.0,9754.0,705.0,26.0,"NUMANCIA, AKLAN, REGION VI",149,33,22781,11178,11603,18918,9279,9639,83.04,83.01,83.07
REGION VI,AKLAN,TANGALAN,12736.0,6181.0,6555.0,1613.0,1933.0,1468.0,1327.0,1120.0,1056.0,1050.0,899.0,747.0,535.0,988.0,98.7,0.0,187.0,5864.0,6305.0,562.0,5.0,"TANGALAN, AKLAN, REGION VI",82,23,14399,7007,7392,12396,6091,6305,86.09,86.93,85.29
REGION VI,ANTIQUE,ANINI-Y,11642.0,5613.0,6029.0,1211.0,1599.0,1300.0,1187.0,1018.0,1083.0,1031.0,900.0,813.0,593.0,907.0,99.3,3.0,114.0,5386.0,5924.0,327.0,5.0,"ANINI-Y, ANTIQUE, REGION VI",92,24,13513,6577,6936,10746,5123,5623,79.52,77.89,81.07
REGION VI,ANTIQUE,BARBAZA,14409.0,7145.0,7264.0,1685.0,2093.0,1841.0,1463.0,1370.0,1206.0,1068.0,1040.0,755.0,587.0,1301.0,95.48,0.0,592.0,7667.0,6239.0,474.0,29.0,"BARBAZA, ANTIQUE, REGION VI",105,42,16031,7932,8099,12608,6369,6239,78.65,80.3,77.03
REGION VI,ANTIQUE,BELISON,8564.0,4062.0,4502.0,1033.0,1205.0,928.0,773.0,719.0,761.0,659.0,632.0,553.0,421.0,880.0,99.21,0.0,191.0,4123.0,4077.0,362.0,2.0,"BELISON, ANTIQUE, REGION VI",69,16,9582,4569,5013,7715,3651,4064,80.52,79.91,81.07
REGION VI,ANTIQUE,BUGASONG,20056.0,9834.0,10222.0,2359.0,2892.0,2356.0,2031.0,1874.0,1726.0,1557.0,1431.0,1178.0,898.0,1754.0,96.81,0.0,416.0,10916.0,8665.0,450.0,25.0,"BUGASONG, ANTIQUE, REGION VI",161,36,22585,11124,11461,18034,8900,9134,79.85,80.01,79.7
REGION VI,ANTIQUE,CALUYA,18801.0,10159.0,8642.0,2151.0,3061.0,2858.0,2480.0,2017.0,1726.0,1370.0,1103.0,812.0,467.0,756.0,99.43,0.0,104.0,9717.0,8796.0,270.0,18.0,"CALUYA, ANTIQUE, REGION VI",141,32,22322,12081,10241,17408,9204,8204,77.99,76.19,80.11
REGION VI,ANTIQUE,CULASI,23942.0,11874.0,12068.0,2961.0,3473.0,2571.0,2361.0,2243.0,2068.0,1888.0,1776.0,1423.0,1104.0,2074.0,96.25,0.0,527.0,12494.0,10842.0,587.0,19.0,"CULASI, ANTIQUE, REGION VI",193,52,27538,13666,13872,22486,11421,11065,81.65,83.57,79.76
REGION VI,ANTIQUE,HAMTIC,25076.0,12138.0,12938.0,2603.0,3693.0,3049.0,2642.0,2262.0,2215.0,2161.0,1899.0,1633.0,1111.0,1808.0,99.49,6.0,233.0,12246.0,11866.0,958.0,6.0,"HAMTIC, ANTIQUE, REGION VI",174,57,28964,14034,14930,23156,11069,12087,79.95,78.87,80.96
REGION VI,ANTIQUE,LAUA-AN,16835.0,8347.0,8488.0,2078.0,2294.0,1898.0,1701.0,1514.0,1526.0,1368.0,1164.0,958.0,758.0,1576.0,93.94,4.0,476.0,8432.0,7737.0,647.0,19.0,"LAUA-AN, ANTIQUE, REGION VI",134,44,19514,9743,9771,15635,7735,7900,80.12,79.39,80.85
REGION VI,ANTIQUE,LIBERTAD,9481.0,4775.0,4706.0,1134.0,1286.0,1063.0,951.0,837.0,820.0,807.0,655.0,552.0,496.0,880.0,98.74,0.0,203.0,4614.0,4614.0,231.0,22.0,"LIBERTAD, ANTIQUE, REGION VI",68,20,10965,5513,5452,8799,4554,4245,80.25,82.6,77.86
REGION VI,ANTIQUE,PANDAN,20419.0,10246.0,10173.0,2390.0,2868.0,2217.0,2060.0,1821.0,1874.0,1698.0,1505.0,1219.0,949.0,1818.0,98.99,0.0,170.0,9521.0,10204.0,668.0,26.0,"PANDAN, ANTIQUE, REGION VI",139,43,23655,11840,11815,19280,10616,8664,81.5,89.66,73.33
REGION VI,ANTIQUE,PATNONGON,19248.0,9563.0,9685.0,1971.0,2649.0,2165.0,1993.0,1801.0,1816.0,1649.0,1563.0,1237.0,925.0,1479.0,99.32,0.0,197.0,8876.0,9667.0,699.0,6.0,"PATNONGON, ANTIQUE, REGION VI",156,43,21912,10861,11051,16664,8246,8418,76.05,75.92,76.17
REGION VI,ANTIQUE,SAN JOSE,31148.0,14750.0,16398.0,2861.0,4344.0,3942.0,3508.0,3094.0,2820.0,2683.0,2374.0,1986.0,1593.0,1943.0,99.59,7.0,187.0,15348.0,15129.0,637.0,34.0,"SAN JOSE, ANTIQUE, REGION VI",226,50,35499,16830,18669,28645,13691,14954,80.69,81.35,80.1
REGION VI,ANTIQUE,SAN REMIGIO,17572.0,9163.0,8409.0,2078.0,2603.0,2214.0,1797.0,1646.0,1562.0,1418.0,1315.0,938.0,674.0,1327.0,95.28,0.0,241.0,8808.0,8391.0,363.0,10.0,"SAN REMIGIO, ANTIQUE, REGION VI",130,48,20657,10711,9946,17476,9069,8407,84.6,84.67,84.53
REGION VI,ANTIQUE,SEBASTE,10849.0,5527.0,5322.0,1407.0,1517.0,1226.0,1173.0,968.0,946.0,864.0,774.0,601.0,433.0,940.0,97.82,0.0,97.0,5476.0,5095.0,260.0,18.0,"SEBASTE, ANTIQUE, REGION VI",88,17,12343,6294,6049,10314,5325,4989,83.56,84.6,82.48
REGION VI,ANTIQUE,SIBALOM,32546.0,16047.0,16499.0,3552.0,4797.0,3738.0,3391.0,3000.0,2762.0,2697.0,2550.0,2041.0,1538.0,2480.0,99.59,0.0,198.0,16370.0,15468.0,691.0,17.0,"SIBALOM, ANTIQUE, REGION VI",265,82,36848,18076,18772,30145,14925,15220,81.81,82.57,81.08
REGION VI,ANTIQUE,TIBIAO,14974.0,7494.0,7480.0,1784.0,2074.0,1688.0,1567.0,1362.0,1307.0,1159.0,1055.0,865.0,733.0,1380.0,98.49,0.0,353.0,7695.0,6929.0,341.0,9.0,"TIBIAO, ANTIQUE, REGION VI",118,28,17425,8702,8723,14506,7251,7255,83.25,83.33,83.17
REGION VI,ANTIQUE,TOBIAS FORNIER (DAO),15513.0,7562.0,7951.0,1497.0,2026.0,1489.0,1414.0,1415.0,1409.0,1352.0,1308.0,1129.0,866.0,1608.0,98.9,65.0,156.0,6668.0,8449.0,389.0,7.0,"TOBIAS FORNIER (DAO), ANTIQUE, REGION VI",123,50,18167,8902,9265,15104,7400,7704,83.14,83.13,83.15
REGION VI,ANTIQUE,VALDERRAMA,11786.0,5848.0,5938.0,1520.0,1735.0,1432.0,1247.0,1036.0,918.0,881.0,864.0,642.0,499.0,1012.0,89.53,377.0,291.0,5928.0,5279.0,574.0,5.0,"VALDERRAMA, ANTIQUE, REGION VI",89,26,13724,6814,6910,11741,5740,6001,85.55,84.24,86.85
REGION VI,CAPIZ,CUARTERO,17310.0,8785.0,8525.0,2077.0,2461.0,1912.0,1662.0,1540.0,1559.0,1398.0,1263.0,1065.0,820.0,1553.0,98.84,0.0,320.0,8246.0,8668.0,375.0,21.0,"CUARTERO, CAPIZ, REGION VI",107,29,19544,9935,9609,15132,7672,7460,77.43,77.22,77.64
REGION VI,CAPIZ,DAO,19899.0,9913.0,9986.0,2405.0,2673.0,2023.0,1947.0,1651.0,1684.0,1656.0,1536.0,1370.0,1017.0,1937.0,97.87,0.0,621.0,9032.0,9776.0,1076.0,15.0,"DAO, CAPIZ, REGION VI",133,31,22242,11121,11121,17279,8626,8653,77.69,77.56,77.81
REGION VI,CAPIZ,DUMALAG,20150.0,9977.0,10173.0,2080.0,2935.0,2601.0,2025.0,1702.0,1654.0,1655.0,1387.0,1223.0,1042.0,1846.0,96.6,0.0,441.0,10186.0,9425.0,525.0,14.0,"DUMALAG, CAPIZ, REGION VI",126,34,21748,10734,11014,15402,7542,7860,70.82,70.26,71.36
REGION VI,CAPIZ,DUMARAO,26194.0,13230.0,12964.0,932.0,3819.0,3499.0,2727.0,2423.0,2320.0,2262.0,2066.0,1884.0,1479.0,2783.0,98.0,0.0,155.0,10768.0,14870.0,539.0,17.0,"DUMARAO, CAPIZ, REGION VI",162,45,29267,14781,14486,23366,11838,11528,79.84,80.09,79.58
REGION VI,CAPIZ,IVISAN,18212.0,8969.0,9243.0,2302.0,2675.0,2086.0,1901.0,1709.0,1480.0,1370.0,1258.0,1073.0,819.0,1539.0,98.05,0.0,147.0,8116.0,9614.0,467.0,15.0,"IVISAN, CAPIZ, REGION VI",114,29,20685,10212,10473,17042,8364,8678,82.39,81.9,82.86
REGION VI,CAPIZ,JAMINDAN,21881.0,10840.0,11041.0,2834.0,3216.0,2453.0,2202.0,1817.0,1820.0,1730.0,1552.0,1306.0,1028.0,1923.0,94.47,0.0,736.0,10016.0,10900.0,955.0,10.0,"JAMINDAN, CAPIZ, REGION VI",147,40,25005,12436,12569,18568,9015,9553,74.26,72.49,76.0
REGION VI,CAPIZ,MA-AYON,22964.0,11546.0,11418.0,2688.0,3208.0,2606.0,2460.0,2202.0,2074.0,1827.0,1520.0,1388.0,1089.0,1902.0,95.42,0.0,385.0,11129.0,11297.0,506.0,32.0,"MA-AYON, CAPIZ, REGION VI",147,41,26235,13265,12970,20831,10550,10281,79.4,79.53,79.27
REGION VI,CAPIZ,MAMBUSAO,25971.0,12646.0,13325.0,3267.0,3668.0,2817.0,2524.0,2140.0,2122.0,2095.0,1898.0,1624.0,1303.0,2513.0,98.59,0.0,487.0,11827.0,13467.0,652.0,25.0,"MAMBUSAO, CAPIZ, REGION VI",201,44,28735,14097,14638,22306,10792,11514,77.63,76.56,78.66
REGION VI,CAPIZ,PANAY,29422.0,14548.0,14874.0,3338.0,4112.0,3118.0,3083.0,2771.0,2627.0,2429.0,2162.0,1846.0,1367.0,2569.0,97.73,0.0,792.0,14245.0,14379.0,775.0,23.0,"PANAY, CAPIZ, REGION VI",202,52,32933,16339,16594,25923,12783,13140,78.71,78.24,79.19
REGION VI,CAPIZ,PANITAN,23933.0,11805.0,12128.0,2880.0,3181.0,2524.0,2428.0,2186.0,1982.0,1925.0,1741.0,1615.0,1287.0,2184.0,97.22,0.0,485.0,11076.0,12289.0,551.0,17.0,"PANITAN, CAPIZ, REGION VI",152,36,27249,13504,13745,22098,10923,11175,81.1,80.89,81.3
REGION VI,CAPIZ,PILAR,24670.0,12049.0,12621.0,2795.0,3396.0,2798.0,2416.0,2301.0,2266.0,2102.0,1848.0,1532.0,1192.0,2024.0,98.17,0.0,229.0,10726.0,13365.0,555.0,24.0,"PILAR, CAPIZ, REGION VI",158,41,28561,13957,14604,21729,10559,11170,76.08,75.65,76.49
REGION VI,CAPIZ,PONTEVEDRA,26920.0,13017.0,13903.0,2990.0,3744.0,2886.0,2772.0,2601.0,2458.0,2263.0,1923.0,1719.0,1345.0,2219.0,96.76,0.0,579.0,12522.0,13714.0,652.0,32.0,"PONTEVEDRA, CAPIZ, REGION VI",177,43,30559,14875,15684,23324,11328,11996,76.32,76.15,76.49
REGION VI,CAPIZ,PRESIDENT ROXAS,16742.0,8194.0,8548.0,1858.0,2326.0,1639.0,1730.0,1548.0,1524.0,1456.0,1313.0,1088.0,837.0,1423.0,98.78,0.0,432.0,7539.0,8647.0,542.0,14.0,"PRESIDENT ROXAS, CAPIZ, REGION VI",116,33,19788,9724,10064,15700,7758,7942,79.34,79.78,78.91
REGION VI,CAPIZ,ROXAS CITY,95061.0,45672.0,49389.0,11667.0,13689.0,10496.0,9834.0,8841.0,8610.0,7902.0,6988.0,5802.0,4510.0,6722.0,99.23,0.0,543.0,45381.0,46464.0,3106.0,110.0,"ROXAS CITY, CAPIZ, REGION VI",583,130,104264,50228,54036,83507,40518,42989,80.09,80.67,79.56
REGION VI,CAPIZ,SAPI-AN,17041.0,8418.0,8623.0,2089.0,2486.0,1865.0,1777.0,1526.0,1426.0,1370.0,1179.0,1015.0,854.0,1454.0,99.18,0.0,349.0,8231.0,8354.0,441.0,15.0,"SAPI-AN, CAPIZ, REGION VI",102,24,18903,9360,9543,13888,6952,6936,73.47,74.27,72.68
REGION VI,CAPIZ,SIGMA,19868.0,9839.0,10029.0,2502.0,2740.0,2113.0,1992.0,1732.0,1682.0,1600.0,1468.0,1257.0,1034.0,1748.0,98.31,0.0,472.0,8970.0,9984.0,896.0,18.0,"SIGMA, CAPIZ, REGION VI",129,31,22137,11002,11135,17677,8732,8945,79.85,79.37,80.33
REGION VI,CAPIZ,TAPAZ,31144.0,15926.0,15218.0,3930.0,4668.0,3845.0,3199.0,2754.0,2649.0,2389.0,2153.0,1740.0,1309.0,2508.0,91.85,0.0,491.0,14595.0,15913.0,607.0,29.0,"TAPAZ, CAPIZ, REGION VI",221,62,35474,18144,17330,26043,13161,12882,73.41,72.54,74.33
REGION VI,GUIMARAS,BUENAVISTA,31011.0,15261.0,15750.0,3503.0,4291.0,3870.0,3401.0,2857.0,2710.0,2487.0,2211.0,1984.0,1409.0,2288.0,99.91,5.0,109.0,15381.0,15058.0,536.0,36.0,"BUENAVISTA, GUIMARAS, REGION VI",235,47,35006,17257,17749,28187,13805,14382,80.52,80.0,81.03
REGION VI,GUIMARAS,JORDAN,21812.0,10604.0,11208.0,1006.0,3270.0,3010.0,2635.0,2163.0,1938.0,1791.0,1677.0,1430.0,1033.0,1859.0,99.95,0.0,12.0,10430.0,10880.0,477.0,25.0,"JORDAN, GUIMARAS, REGION VI",138,32,24864,12152,12712,20280,9857,10423,81.56,81.11,81.99
REGION VI,GUIMARAS,NUEVA VALENCIA,24132.0,11929.0,12203.0,2901.0,3472.0,2936.0,2506.0,2214.0,2058.0,1872.0,1708.0,1483.0,1165.0,1817.0,99.8,7.0,362.0,10825.0,12593.0,692.0,22.0,"NUEVA VALENCIA, GUIMARAS, REGION VI",212,39,27107,13483,13624,21307,10404,10903,78.6,77.16,80.03
REGION VI,GUIMARAS,SAN LORENZO,15679.0,7948.0,7731.0,1921.0,2317.0,1965.0,1739.0,1532.0,1375.0,1197.0,1069.0,882.0,669.0,1013.0,99.62,0.0,35.0,7344.0,8097.0,226.0,12.0,"SAN LORENZO, GUIMARAS, REGION VI",118,26,17831,9046,8785,14517,7359,7158,81.41,81.35,81.48
REGION VI,GUIMARAS,SIBUNAG,12911.0,6504.0,6407.0,1541.0,1905.0,1669.0,1351.0,1214.0,1156.0,1051.0,921.0,707.0,499.0,897.0,99.56,0.0,58.0,6045.0,6633.0,213.0,20.0,"SIBUNAG, GUIMARAS, REGION VI",91,25,14730,7426,7304,12048,6031,6017,81.79,81.21,82.38
REGION VI,ILOILO,AJUY,29113.0,14451.0,14662.0,3217.0,4171.0,3384.0,3091.0,2728.0,2543.0,2331.0,2189.0,1845.0,1411.0,2203.0,99.38,0.0,78.0,13094.0,15382.0,620.0,17.0,"AJUY, ILOILO, REGION VI",195,49,33478,16639,16839,26733,13254,13479,79.85,79.66,80.05
REGION VI,ILOILO,ALIMODIAN,22067.0,11014.0,11053.0,932.0,3131.0,2756.0,2227.0,2127.0,1990.0,1904.0,1736.0,1486.0,1205.0,2573.0,98.94,0.0,47.0,10897.0,10681.0,479.0,10.0,"ALIMODIAN, ILOILO, REGION VI",171,58,24596,12208,12388,19997,9894,10103,81.3,81.05,81.55
REGION VI,ILOILO,ANILAO,16035.0,7966.0,8069.0,740.0,2420.0,2003.0,1682.0,1592.0,1445.0,1357.0,1270.0,1045.0,807.0,1674.0,99.53,0.0,19.0,7575.0,8041.0,397.0,22.0,"ANILAO, ILOILO, REGION VI",115,28,18459,9218,9241,15598,7791,7807,84.5,84.52,84.48
REGION VI,ILOILO,BADIANGAN,15634.0,7784.0,7850.0,1508.0,2067.0,1753.0,1490.0,1323.0,1333.0,1255.0,1155.0,1092.0,838.0,1820.0,99.9,0.0,58.0,7373.0,7852.0,383.0,26.0,"BADIANGAN, ILOILO, REGION VI",122,33,17514,8745,8769,13456,6615,6841,76.83,75.64,78.01
REGION VI,ILOILO,BALASAN,19844.0,9867.0,9977.0,2310.0,2939.0,2378.0,2175.0,1821.0,1726.0,1557.0,1351.0,1187.0,927.0,1473.0,98.61,0.0,359.0,9961.0,9516.0,346.0,21.0,"BALASAN, ILOILO, REGION VI",146,33,22557,11239,11318,17486,8613,8873,77.52,76.63,78.4
REGION VI,ILOILO,BANATE,19691.0,9919.0,9772.0,804.0,2758.0,2686.0,2248.0,2059.0,1780.0,1727.0,1486.0,1268.0,1020.0,1855.0,99.62,0.0,43.0,9407.0,9856.0,405.0,23.0,"BANATE, ILOILO, REGION VI",125,32,22087,11095,10992,17837,8786,9051,80.76,79.19,82.34
REGION VI,ILOILO,BAROTAC NUEVO,32609.0,15884.0,16725.0,3704.0,4400.0,3563.0,3379.0,3063.0,2905.0,2739.0,2356.0,1971.0,1605.0,2924.0,99.87,0.0,50.0,15643.0,16259.0,679.0,28.0,"BAROTAC NUEVO, ILOILO, REGION VI",227,50,37049,18091,18958,30970,15082,15888,83.59,83.37,83.81
REGION VI,ILOILO,BAROTAC VIEJO,26885.0,13477.0,13408.0,2807.0,3781.0,3391.0,2901.0,2605.0,2451.0,2181.0,1886.0,1648.0,1243.0,1991.0,99.51,0.0,140.0,12335.0,13945.0,584.0,21.0,"BAROTAC VIEJO, ILOILO, REGION VI",183,42,30654,15433,15221,23880,11786,12094,77.9,76.37,79.46
REGION VI,ILOILO,BATAD,12835.0,6382.0,6453.0,1659.0,1785.0,1462.0,1376.0,1234.0,1121.0,1016.0,899.0,749.0,540.0,994.0,97.99,0.0,253.0,5836.0,6589.0,405.0,5.0,"BATAD, ILOILO, REGION VI",100,28,14886,7460,7426,11734,5888,5846,78.83,78.93,78.72
REGION VI,ILOILO,BINGAWAN,8473.0,4302.0,4171.0,857.0,1154.0,1012.0,922.0,836.0,696.0,653.0,629.0,492.0,441.0,781.0,99.04,0.0,25.0,3933.0,4360.0,173.0,7.0,"BINGAWAN, ILOILO, REGION VI",58,16,9543,4845,4698,7547,3800,3747,79.08,78.43,79.76
REGION VI,ILOILO,CABATUAN,29988.0,14156.0,15832.0,3224.0,4087.0,3400.0,3100.0,2596.0,2598.0,2413.0,2305.0,2055.0,1604.0,2606.0,99.96,0.0,13.0,14664.0,14634.0,673.0,17.0,"CABATUAN, ILOILO, REGION VI",225,74,34141,16116,18025,27125,12752,14373,79.45,79.13,79.74
REGION VI,ILOILO,CALINOG,34087.0,17342.0,16745.0,3240.0,5234.0,4567.0,3623.0,3066.0,2812.0,2694.0,2544.0,2083.0,1489.0,2735.0,93.74,1.0,596.0,16323.0,17047.0,692.0,25.0,"CALINOG, ILOILO, REGION VI",228,68,38532,19618,18914,29400,14919,14481,76.3,76.05,76.56
REGION VI,ILOILO,CARLES,36974.0,18921.0,18053.0,4993.0,5426.0,4649.0,4021.0,3416.0,3166.0,2823.0,2407.0,2076.0,1519.0,2478.0,99.01,0.0,258.0,17277.0,19004.0,667.0,26.0,"CARLES, ILOILO, REGION VI",266,62,43737,22453,21284,33352,16669,16683,76.26,74.24,78.38
REGION VI,ILOILO,CITY OF PASSI,47192.0,23431.0,23761.0,4833.0,6520.0,5405.0,5152.0,4659.0,4189.0,3825.0,3405.0,3002.0,2363.0,3839.0,99.33,0.0,104.0,22592.0,23740.0,841.0,19.0,"CITY OF PASSI, ILOILO, REGION VI",322,78,53349,26515,26834,41782,20780,21002,78.32,78.37,78.27
REGION VI,ILOILO,CONCEPCION,22682.0,11343.0,11339.0,2585.0,3232.0,2807.0,2503.0,2250.0,1983.0,1851.0,1611.0,1381.0,966.0,1513.0,99.32,0.0,109.0,10127.0,12223.0,322.0,10.0,"CONCEPCION, ILOILO, REGION VI",159,43,26783,13468,13315,21651,10906,10745,80.84,80.98,80.7
REGION VI,ILOILO,DINGLE,24402.0,11854.0,12548.0,2237.0,3236.0,2763.0,2578.0,2246.0,2162.0,2022.0,1890.0,1656.0,1287.0,2325.0,99.63,0.0,121.0,11574.0,12366.0,450.0,12.0,"DINGLE, ILOILO, REGION VI",179,44,27376,13334,14042,22025,10715,11310,80.45,80.36,80.54
REGION VI,ILOILO,DUEÑAS,19174.0,9499.0,9675.0,1850.0,2504.0,2110.0,1988.0,1686.0,1693.0,1559.0,1453.0,1222.0,1011.0,2098.0,99.6,0.0,404.0,8791.0,9869.0,507.0,7.0,"DUEÑAS, ILOILO, REGION VI",153,49,21567,10691,10876,17454,8611,8843,80.93,80.54,81.31
REGION VI,ILOILO,DUMANGAS,41107.0,19925.0,21182.0,4344.0,5387.0,4578.0,4403.0,3950.0,3688.0,3418.0,3053.0,2532.0,2010.0,3744.0,99.88,0.0,97.0,19086.0,21141.0,850.0,30.0,"DUMANGAS, ILOILO, REGION VI",272,71,47224,23154,24070,39730,19468,20262,84.13,84.08,84.18
REGION VI,ILOILO,ESTANCIA,27447.0,13332.0,14115.0,3524.0,3907.0,3245.0,3026.0,2781.0,2565.0,2259.0,1874.0,1496.0,1102.0,1668.0,99.48,0.0,561.0,13394.0,13494.0,524.0,35.0,"ESTANCIA, ILOILO, REGION VI",211,45,32895,16139,16756,26421,12865,13556,80.32,79.71,80.9
REGION VI,ILOILO,GUIMBAL,19656.0,9220.0,10436.0,1976.0,2472.0,2296.0,2135.0,1945.0,1712.0,1630.0,1480.0,1270.0,987.0,1753.0,99.87,7.0,36.0,9508.0,9740.0,386.0,22.0,"GUIMBAL, ILOILO, REGION VI",140,40,21439,10031,11408,17866,8283,9583,83.33,82.57,84.0
REGION VI,ILOILO,IGBARAS,18532.0,9300.0,9232.0,1986.0,2462.0,1999.0,1819.0,1612.0,1574.0,1530.0,1414.0,1297.0,1024.0,1815.0,99.73,0.0,108.0,9016.0,9081.0,414.0,21.0,"IGBARAS, ILOILO, REGION VI",150,48,20507,10279,10228,15910,7987,7923,77.58,77.7,77.46
